eruptions,waiting,density
4.39054054054054,45.86486486486486,1.589573671880232e-14
4.437837837837838,45.86486486486486,5.06635075782132e-15
4.485135135135135,45.86486486486486,1.5892000659231113e-15
4.532432432432432,45.86486486486486,4.990185829357121e-16
4.5797297297297295,45.86486486486486,1.6115866496270193e-16
4.627027027027027,45.86486486486486,5.5363627285790166e-17
4.674324324324324,45.86486486486486,2.0760097748300023e-17
4.721621621621622,45.86486486486486,8.499024323952253e-18
4.768918918918919,45.86486486486486,3.702962453260834e-18
4.816216216216215,45.86486486486486,1.6598963093347824e-18
4.863513513513514,45.86486486486486,7.448885374843116e-19
4.91081081081081,45.86486486486486,3.289014983097666e-19
4.958108108108108,45.86486486486486,1.4152254647228436e-19
5.005405405405405,45.86486486486486,5.904684146481352e-20
5.052702702702702,45.86486486486486,2.382787346604074e-20
5.1,45.86486486486486,9.28859900753502e-21
1.6,46.58108108108108,0.009108306982472893
1.6472972972972975,46.58108108108108,0.010764474693393863
1.6945945945945946,46.58108108108108,0.012343201314353052
1.741891891891892,46.58108108108108,0.013742159826779374
1.7891891891891893,46.58108108108108,0.014867961657499285
1.8364864864864865,46.58108108108108,0.015648251237619863
1.8837837837837839,46.58108108108108,0.016040682363951928
1.9310810810810812,46.58108108108108,0.016036987434454107
1.9783783783783784,46.58108108108108,0.015661504984949802
2.025675675675676,46.58108108108108,0.014964839729174477
2.072972972972973,46.58108108108108,0.014014395965087708
2.1202702702702703,46.58108108108108,0.012884044484132492
2.1675675675675676,46.58108108108108,0.01164504742928889
2.214864864864865,46.58108108108108,0.010359690197290224
2.262162162162162,46.58108108108108,0.009078130826136973
2.3094594594594593,46.58108108108108,0.007838096456466822
2.3567567567567567,46.58108108108108,0.0066664813083601
2.404054054054054,46.58108108108108,0.005581733254944195
2.4513513513513514,46.58108108108108,0.004596106454934031
2.4986486486486488,46.58108108108108,0.0037172534667921854
2.545945945945946,46.58108108108108,0.0029490529923289536
2.5932432432432435,46.58108108108108,0.002291880115496279
2.6405405405405404,46.58108108108108,0.0017426613109496226
2.687837837837838,46.58108108108108,0.0012950283462599024
2.735135135135135,46.58108108108108,0.0009397542992320333
2.782432432432432,46.58108108108108,0.0006654963046061179
2.8297297297297295,46.58108108108108,0.00045974379233190243
2.877027027027027,46.58108108108108,0.0003098088886430537
2.924324324324324,46.58108108108108,0.00020369844720370274
2.9716216216216216,46.58108108108108,0.0001307554833184994
3.018918918918919,46.58108108108108,0.000082024521883714
3.0662162162162163,46.58108108108108,0.000050356657920167176
3.1135135135135137,46.58108108108108,0.00003031141879008307
3.160810810810811,46.58108108108108,0.000017929682381670315
3.208108108108108,46.58108108108108,0.000010448745068835332
3.2554054054054054,46.58108108108108,6.014900062963823e-6
3.3027027027027027,46.58108108108108,3.428640239732279e-6
3.3499999999999996,46.58108108108108,1.9388932180942273e-6
3.397297297297297,46.58108108108108,1.0887790205970644e-6
3.4445945945945944,46.58108108108108,6.070269525459755e-7
3.4918918918918918,46.58108108108108,3.3557758806999444e-7
3.539189189189189,46.58108108108108,1.8353375294474236e-7
3.5864864864864865,46.58108108108108,9.902061229928744e-8
3.633783783783784,46.58108108108108,5.253562593863228e-8
3.681081081081081,46.58108108108108,2.7324356296684925e-8
3.728378378378378,46.58108108108108,1.3892230668413794e-8
3.7756756756756755,46.58108108108108,6.887100557798544e-9
3.822972972972973,46.58108108108108,3.322251135862633e-9
3.8702702702702703,46.58108108108108,1.5567359532280135e-9
3.9175675675675676,46.58108108108108,7.075972187597846e-10
3.9648648648648646,46.58108108108108,3.1165473826865424e-10
4.012162162162162,46.58108108108108,1.3289574416981015e-10
4.059459459459459,46.58108108108108,5.483046521535355e-11
4.106756756756757,46.58108108108108,2.187834377699026e-11
4.154054054054054,46.58108108108108,8.440913738446104e-12
4.201351351351351,46.58108108108108,3.1490166892406073e-12
4.248648648648649,46.58108108108108,1.1366052641569226e-12
4.295945945945945,46.58108108108108,3.9748576434102256e-13
4.3432432432432435,46.58108108108108,1.3510941507440377e-13
4.39054054054054,46.58108108108108,4.49255197753782e-14
4.437837837837838,46.58108108108108,1.4793143634079777e-14
4.485135135135135,46.58108108108108,4.927112851134898e-15
4.532432432432432,46.58108108108108,1.7120549766476936e-15
4.5797297297297295,46.58108108108108,6.412776741765043e-16
4.627027027027027,46.58108108108108,2.632089224793723e-16
4.674324324324324,46.58108108108108,1.1694232531478504e-16
4.721621621621622,46.58108108108108,5.449480673478655e-17
4.768918918918919,46.58108108108108,2.5791478645991057e-17
4.816216216216215,46.58108108108108,1.211599811785727e-17
4.863513513513514,46.58108108108108,5.5730485202134295e-18
4.91081081081081,46.58108108108108,2.49172768928243e-18
4.958108108108108,46.58108108108108,1.0788430521435363e-18
5.005405405405405,46.58108108108108,4.514977781942527e-19
5.052702702702702,46.58108108108108,1.8247069582441173e-19
5.1,46.58108108108108,7.118276859949686e-20
1.6,47.2972972972973,0.00989980802777249
1.6472972972972975,47.2972972972973,0.011718029855225855
1.6945945945945946,47.2972972972973,0.013462111026599735
1.741891891891892,47.2972972972973,0.015021247980534088
1.7891891891891893,47.2972972972973,0.016293009407107175
1.8364864864864865,47.2972972972973,0.017196441874882867
1.8837837837837839,47.2972972972973,0.017682067270839277
1.9310810810810812,47.2972972972973,0.01773678815680847
1.9783783783783784,47.2972972972973,0.017382902394234182
2.025675675675676,47.2972972972973,0.01667181334202446
2.072972972972973,47.2972972972973,0.01567418947443349
2.1202702702702703,47.2972972972973,0.014468942476474221
2.1675675675675676,47.2972972972973,0.013133319783063108
2.214864864864865,47.2972972972973,0.011735744399094295
2.262162162162162,47.2972972972973,0.01033205809918531
2.3094594594594593,47.2972972972973,0.00896487121611902
2.3567567567567567,47.2972972972973,0.007665066873073261
2.404054054054054,47.2972972972973,0.006454277172288976
2.4513513513513514,47.2972972972973,0.0053473097508213744
2.4986486486486488,47.2972972972973,0.004353905858011504
2.545945945945946,47.2972972972973,0.00347966725890724
2.5932432432432435,47.2972972972973,0.002726343473986113
2.6405405405405404,47.2972972972973,0.002091843331887898
2.687837837837838,47.2972972972973,0.0015703265761620082
2.735135135135135,47.2972972972973,0.0011526006734231258
2.782432432432432,47.2972972972973,0.0008268748104360193
2.8297297297297295,47.2972972972973,0.0005797763637282473
2.877027027027027,47.2972972972973,0.0003974543390619469
2.924324324324324,47.2972972972973,0.0002665860192876014
2.9716216216216216,47.2972972972973,0.00017514943485596744
3.018918918918919,47.2972972972973,0.00011289635820909334
3.0662162162162163,47.2972972972973,0.00007153088208896552
3.1135135135135137,47.2972972972973,0.00004464914156796988
3.160810810810811,47.2972972972973,0.000027519781557464463
3.208108108108108,47.2972972972973,0.00001678517232125214
3.2554054054054054,47.2972972972973,0.000010148157319225084
3.3027027027027027,47.2972972972973,6.08731952383302e-6
3.3499999999999996,47.2972972972973,3.622567401548505e-6
3.397297297297297,47.2972972972973,2.136439460877559e-6
3.4445945945945944,47.2972972972973,1.2462241110339213e-6
3.4918918918918918,47.2972972972973,7.171491820391376e-7
3.539189189189189,47.2972972972973,4.059478854446307e-7
3.5864864864864865,47.2972972972973,2.2537417019679503e-7
3.633783783783784,47.2972972972973,1.223808907797939e-7
3.681081081081081,47.2972972972973,6.483833948369652e-8
3.728378378378378,47.2972972972973,3.3446056291760166e-8
3.7756756756756755,47.2972972972973,1.6768391991483184e-8
3.822972972972973,47.2972972972973,8.159249114108362e-9
3.8702702702702703,47.2972972972973,3.848771702856654e-9
3.9175675675675676,47.2972972972973,1.7583770559361245e-9
3.9648648648648646,47.2972972972973,7.775227596357883e-10
4.012162162162162,47.2972972972973,3.325817092318649e-10
4.059459459459459,47.2972972972973,1.375692583985117e-10
4.106756756756757,47.2972972972973,5.5021919086791975e-11
4.154054054054054,47.2972972972973,2.1283717872497308e-11
4.201351351351351,47.2972972972973,7.969534531924393e-12
4.248648648648649,47.2972972972973,2.8945500070856243e-12
4.295945945945945,47.2972972972973,1.0241559873972281e-12
4.3432432432432435,47.2972972972973,3.5603812404891455e-13
4.39054054054054,47.2972972972973,1.2353680320698975e-13
4.437837837837838,47.2972972972973,4.389214820540439e-14
4.485135135135135,47.2972972972973,1.6510941685012572e-14
4.532432432432432,47.2972972972973,6.763881858309134e-15
4.5797297297297295,47.2972972972973,3.0311755626868418e-15
4.627027027027027,47.2972972972973,1.4525672021286165e-15
4.674324324324324,47.2972972972973,7.195676950311621e-16
4.721621621621622,47.2972972972973,3.5804011822696685e-16
4.768918918918919,47.2972972972973,1.7563272348472788e-16
4.816216216216215,47.2972972972973,8.404663145333569e-17
4.863513513513514,47.2972972972973,3.901942751395428e-17
4.91081081081081,47.2972972972973,1.7525790584272586e-17
4.958108108108108,47.2972972972973,7.605197901227323e-18
5.005405405405405,47.2972972972973,3.1862835600635786e-18
5.052702702702702,47.2972972972973,1.2884114040054984e-18
5.1,47.2972972972973,5.027475420087809e-19
1.6,48.013513513513516,0.010527297618334682
1.6472972972972975,48.013513513513516,0.012485081932212339
1.6945945945945946,48.013513513513516,0.014377205573444672
1.741891891891892,48.013513513513516,0.016086180780950927
1.7891891891891893,48.013513513513516,0.0175016002573873
1.8364864864864865,48.013513513513516,0.018534057546605632
