"",x
227,3.4190050528978e-6
228,3.12844070619049e-6
229,2.91738985686287e-6
230,2.78583389713318e-6
231,2.76116721670105e-6
232,2.81871967801791e-6
233,2.98042506549755e-6
234,3.279193197112e-6
235,3.68765340212487e-6
236,4.17843431678831e-6
237,4.69398722606526e-6
238,5.17672322022036e-6
239,5.62936760279319e-6
240,6.08482989746951e-6
241,6.55958409520047e-6
242,6.95481925020957e-6
243,7.29520869673233e-6
244,7.52582367735018e-6
245,7.64937971528524e-6
246,7.74274249658091e-6
247,7.86356647363457e-6
248,8.04205740677783e-6
249,8.30020097403522e-6
250,8.58857765837984e-6
251,8.92917700476642e-6
252,9.30277906688676e-6
253,9.7561157529901e-6
254,0.0000102672350104748
255,0.0000108306784785555
256,0.0000114794635835322
257,0.0000121861499010521
258,0.0000129782904760484
259,0.0000138559592974626
260,0.0000148412678765522
261,0.0000159122941839353
262,0.0000171187363816985
263,0.0000184414671161025
264,0.0000199027250516349
265,0.0000215248152578054
266,0.0000232859255169759
267,0.0000251863236391273
268,0.0000272318212649034
269,0.0000294421271793786
270,0.0000318148740189508
271,0.0000343587877356536
272,0.0000371270769701241
273,0.0000401259683850114
274,0.0000434090717058549
275,0.00004692448339985
276,0.0000506675250395009
277,0.0000546642667815959
278,0.0000588906328463176
279,0.0000633168619953014
280,0.000067994442661235
281,0.0000729836965564607
282,0.0000783201149767048
283,0.0000840621774373444
284,0.0000902265905588589
285,0.0000968842954000448
286,0.000104141227975423
287,0.000112099080435567
288,0.000120886944109145
289,0.000130404154958068
290,0.000141210419759723
291,0.000153035681806938
292,0.000166171808516114
293,0.000180795417458253
294,0.000197027353191274
295,0.000214851663920598
296,0.000234337835462375
297,0.000255499749628229
298,0.000278323940929237
299,0.00030286682531567
300,0.000329133562706847
301,0.000357333634059766
302,0.000387646763960653
303,0.000420212402253353
304,0.000455187143140514
305,0.00049243333759457
306,0.000531717029957059
307,0.000572833669435356
308,0.000615561129696876
309,0.000659694091734998
310,0.00070515783164832
311,0.000751804839844441
312,0.000799543488188149
313,0.000848167430961139
314,0.000898212471741213
315,0.000949197489071475
316,0.00100102012127355
317,0.00105370571955308
318,0.00110746394917721
319,0.00116269594962759
320,0.00122003247799365
321,0.00128016293120251
322,0.00134392055863611
323,0.00141204869495026
324,0.00148536489136216
325,0.00156443417026445
326,0.00164907572697898
327,0.00173807163248024
328,0.00182840691176199
329,0.00191499912927444
330,0.00200442506478307
331,0.000111688328391139
332,0.0000126681098152572
333,6.36211273426766e-6
334,4.55416868442141e-6
335,3.66026480138581e-6
336,3.13941220658435e-6
337,2.69813705565528e-6
338,2.35832369136518e-6
339,2.14733286449798e-6
340,1.99115482387129e-6
341,1.96375653416601e-6
342,1.9884158090028e-6
343,2.11719394214812e-6
344,2.35010607128123e-6
345,2.71184570287091e-6
346,3.15312417494613e-6
347,3.59447578556579e-6
348,3.98380326060003e-6
349,4.29366218397725e-6
350,4.62824186489249e-6
351,4.93817633569032e-6
352,5.2234567017202e-6
353,5.48133417389722e-6
354,5.68984685787898e-6
355,5.87367922528715e-6
356,6.03282608026879e-6
357,6.21668185178666e-6
358,6.43073413071691e-6
359,6.69695244495128e-6
360,6.93849037212095e-6
361,7.23220922980794e-6
362,7.55615592409619e-6
363,7.88014105327067e-6
364,8.25908652719477e-6
365,8.6847860185873e-6
366,9.11878238864554e-6
367,9.60230902028165e-6
368,0.0000101216338503821
369,0.0000106932832323185
370,0.0000112952889897504
371,0.0000119771756279192
372,0.0000127169902959021
373,0.0000135615657724784
374,0.0000142137091499721
375,0.0000154690106558295
376,0.0000165816209683762
377,0.000017777353868361
378,0.0000190535657437973
379,0.0000204351994599109
380,0.0000218948172801108
381,0.0000234877735364022
382,0.0000252170599813947
383,0.0000270939713008657
384,0.0000291575863590444
385,0.0000313861607081842
386,0.0000338300055363438
387,0.0000364757885002192
388,0.0000393741019945819
389,0.0000425285182825364
390,0.0000459566598443263
391,0.0000497180941141704
392,0.000053789054020866
393,0.0000582520308620831
394,0.0000631118439345007
395,0.0000684408692334309
396,0.0000743796126256509
397,0.0000810447008388368
398,0.000088602472249891
399,0.000097105718904191
400,0.000106671595826108
401,0.000117339785644257
402,0.000129260929433781
403,0.000142514721278873
404,0.00015720764456886
405,0.000173327812271015
406,0.000190955739222708
407,0.000210170196877366
408,0.000231057324902592
409,0.000253615670633602
410,0.000277952559299705
411,0.000304208991442839
412,0.000332518670215011
413,0.000363018020254717
414,0.000395803693275677
415,0.000430794446434347
416,0.000467916360883206
417,0.000507176848629101
418,0.000548492447562264
419,0.00059178768195581
420,0.000636954864552135
421,0.000683894403503208
422,0.000732529656887213
423,0.000782713406980914
424,0.000833739492108471
425,0.000885795187935085
426,0.00093869025870733
427,0.000992067336933699
428,0.00104569331382799
429,0.00109973512031383
430,0.00115438134574894
431,0.00120991117126311
432,0.00126686451279434
433,0.00132604474995524
434,0.00138864263722923
435,0.00145637919060828
436,0.0015309824786197
437,0.00161435335020003
438,0.00170821660541004
439,0.00181413296020652
440,0.00193325866451701
441,0.00013643640134539
442,0.000013483570088245
443,7.17201523629465e-6
444,5.03148054104705e-6
445,4.07705164721407e-6
446,3.65480505894765e-6
447,3.27648859163251e-6
448,2.99689890116536e-6
449,2.79407743786836e-6
450,2.66800674752805e-6
451,2.64608080936615e-6
452,2.70637061222839e-6
453,2.86532944277163e-6
454,3.16134481685784e-6
455,3.5670468558839e-6
456,4.05506509768302e-6
457,4.56511170151912e-6
458,5.03685715271616e-6
459,5.47576686534283e-6
460,5.92023294332469e-6
461,6.37575745395867e-6
462,6.75450643155547e-6
463,7.07841008049199e-6
464,7.29254531189587e-6
465,7.40237290117147e-6
466,7.47926591787968e-6
467,7.58361699329398e-6
468,7.74837166167277e-6
469,7.99002509912086e-6
470,8.26464957912073e-6
471,8.58874386796289e-6
472,8.95132192143073e-6
473,9.39087669615196e-6
474,9.89094715389267e-6
475,0.0000104405850853426
476,0.0000110782930832913
477,0.0000117766354747442
478,0.0000125631625251897
479,0.0000134379499354113
480,0.0000144176094473259
481,0.0000154857197031436
482,0.0000166864708706378
483,0.0000180089928472188
484,0.000019470020044963
485,0.0000210863420750567
486,0.0000228416550269401
487,0.0000247362257780056
488,0.0000267813872232251
489,0.000028988565791263
490,0.0000313526212070283
491,0.0000338905681903208
492,0.0000366528412649782
493,0.0000396512133038997
494,0.00004293652513054
495,0.0000464596741983664
496,0.0000502104360731942
497,0.0000542120892182504
498,0.0000584433445934038
499,0.000062871648760067
500,0.0000675428625946852
501,0.0000725200611383301
502,0.0000778443218720252
503,0.0000835741091481315
504,0.0000897119940040855
505,0.0000963118076557394
506,0.000103496248636698
507,0.000111378214316679
508,0.000120095240047199
509,0.000129380593835422
510,0.000140200061906331
511,0.000151856456403376
512,0.000164801428590908
513,0.000179222598093936
514,0.000195219777646063
515,0.000212761420894572
516,0.000231924569105875
517,0.000252730758025139
518,0.000275174315857976
519,0.000299265058596119
520,0.00032499661732848
521,0.000352642946521777
522,0.000382441014163978
523,0.000414602400936029
524,0.000449333948797092
525,0.000486474896642061
526,0.000525741838118808
527,0.000566884931493238
528,0.000609627443126771
529,0.000653770953772071
530,0.000699320889169196
531,0.000746183755425087
532,0.000794318673507236
533,0.000843578042636609
534,0.000894518977611051
535,0.000946712725811735
536,0.00100001527411304
537,0.00105438225943024
538,0.00110992626916514
539,0.0011670777504009
540,0.00122648401798986
541,0.00128868456250639
542,0.00135434277308132
543,0.0014240268216008
544,0.0014984462462281
545,0.00157817377731001
546,0.00166310466542206
547,0.00175221316873181
548,0.001842877111773
549,0.00193067629051326
550,0.00202139403951689
551,0.000107273761093042
552,0.0000119152882951781
553,6.03570623201238e-6
554,4.34032762674084e-6
555,3.48485290016218e-6
556,2.99143063762079e-6
557,2.57483450960237e-6
558,2.25147217899551e-6
559,2.04870711461545e-6
560,1.90075195736948e-6
561,1.87335457222202e-6
562,1.8952739276325e-6
563,2.0158301094717e-6
564,2.23503693882762e-6
565,2.57484493004732e-6
566,2.99144303556838e-6
567,3.40810810246153e-6
568,3.77548702707094e-6
569,4.06613956513317e-6
570,4.37876687165875e-6
571,4.66948808658576e-6
572,4.93829530363443e-6
573,5.17970000755089e-6
574,5.37722538745198e-6
575,5.55281319592931e-6
576,5.70645881448597e-6
577,5.88206840223912e-6
578,6.09061136232916e-6
579,6.34857123041926e-6
580,6.58459447116487e-6
581,6.87004871452232e-6
582,7.18846759538994e-6
583,7.50692369210964e-6
584,7.88033132050541e-6
585,8.29225467011346e-6
586,8.72070122176919e-6
587,9.19318065919733e-6
588,9.70968322740712e-6
589,0.0000102757561679796
590,0.0000108749243589973
591,0.0000115512134419254
592,0.0000122881658999661
593,0.000013124365256598
594,0.0000137956451972031
595,0.0000150122572553555
596,0.000016108177593587
597,0.0000172871929713159
598,0.0000185439058589257
599,0.0000199004951073939
600,0.0000213295186103563
601,0.0000228863085886165
602,0.0000245766009265138
603,0.0000264227158340588
604,0.0000284471631136095
605,0.0000306337070278947
606,0.0000330270999286874
607,0.0000356278214048288
608,0.0000384809107043609
609,0.000041592699376051
610,0.0000449696952260366
611,0.0000486741794528005
612,0.0000526851366366567
613,0.0000570822042463112
614,0.0000618450237620389
615,0.0000670317760599157
616,0.0000728078084635545
617,0.0000793175219318441
618,0.0000867467540050519
619,0.0000951370510547228
620,0.00010457154968371
621,0.000115089586107135
622,0.000126835607009845
623,0.00013989444594204
624,0.000154343208070177
625,0.000170163202205763
626,0.000187459724158281
627,0.000206330898960216
628,0.000226885546141338
629,0.00024911303057131
630,0.00027309613404377
631,0.000298977511994038
632,0.000326907684064945
633,0.000357034306198007
634,0.000389416119300219
635,0.000423970364066582
636,0.000460694622319661
637,0.000499655237213274
638,0.000540838112419334
639,0.000584218747253861
640,0.000629680573119525
641,0.000677129122165726
642,0.000726486905973096
643,0.000777613695985733
644,0.00083000663074226
645,0.000883882195512926
646,0.000938960393134425
647,0.000994792257077633
648,0.00105103772169425
649,0.00110796243706514
650,0.00116587004230208
651,0.00122485850457774
652,0.00128525249170262
653,0.00134757887049412
654,0.00141277701163145
655,0.00148248015851227
656,0.00155837734787423
657,0.00164232554979568
658,0.0017360412839046
659,0.001841017473564
660,0.00195819522202119
661,0.000131004087345456
662,0.0000126341887317797
663,6.79610072804076e-6
664,4.79291176166759e-6
665,3.89612008697434e-6
666,3.49582529230279e-6
667,3.13397213036722e-6
668,2.86535709614023e-6
669,2.67076501887385e-6
670,2.55017959792292e-6
671,2.53099440203125e-6
672,2.59402154643888e-6
673,2.75023382004572e-6
674,3.04349643660368e-6
675,3.44644030964292e-6
676,3.93169587857774e-6
677,4.43623617697298e-6
678,4.89699108521196e-6
679,5.32216612789247e-6
680,5.75563598917987e-6
681,6.19193081271687e-6
682,6.55419361290137e-6
683,6.86161146425164e-6
684,7.05926694644156e-6
685,7.15536608705771e-6
686,7.21578933917845e-6
687,7.30366751295338e-6
688,7.45468591656771e-6
689,7.6798492242065e-6
690,7.94072149986161e-6
691,8.24831073115937e-6
692,8.5998647759747e-6
693,9.02563763931383e-6
694,9.51465929731059e-6
695,0.0000100504916921298
696,0.0000106771225830505
697,0.0000113671210484364
698,0.000012148034574331
699,0.0000130199405733601
700,0.0000139939510180995
701,0.000015059145222352
702,0.0000162542053595772
703,0.0000175765185783352
704,0.000019037315038291
705,0.0000206478688923079
706,0.0000223973845369043
707,0.000024286127916884
708,0.0000263309531815468
709,0.0000285350044031475
710,0.0000308903683951058
711,0.000033422348644988
712,0.0000361786055598324
713,0.000039176458222788
714,0.0000424639785552251
715,0.0000459948649968828
716,0.0000497533471068874
717,0.0000537599116549049
718,0.00005799605634049
719,0.0000624264355248326
720,0.0000670912825281354
721,0.0000720564257201995
722,0.0000773685287673456
723,0.0000830860408589185
724,0.0000891973974493121
725,0.0000957393199114339
726,0.000102851269297973
727,0.000110657348197791
728,0.000119303535985254
729,0.000128357032712776
730,0.00013918970405294
731,0.000150677230999814
732,0.000163431048665702
733,0.000177649778729619
734,0.000193412202100853
735,0.000210671177868545
736,0.000229511302749376
737,0.000249961766422048
738,0.000272024690786714
739,0.000295663291876568
740,0.000320859671950114
741,0.000347952258983788
742,0.000377235264367303
743,0.000408992399618705
744,0.00044348075445367
745,0.000480516455689552
746,0.000519766646280558
747,0.00056093619355112
748,0.000603693756556667
749,0.000647847815809144
750,0.000693483946690073
751,0.000740562671005734
752,0.000789093858826322
753,0.000838988654312079
754,0.000890825483480889
755,0.000944227962551994
756,0.000999010426952524
757,0.0010550587993074
758,0.00111238858915306
759,0.00117145955117422
760,0.00123293555798607
761,0.00129720619381027
762,0.00136476498752653
763,0.00143600494825134
764,0.00151152760109404
765,0.00159191338435556
766,0.00167713360386514
767,0.00176635470498337
768,0.00185734731178401
769,0.00194635345175208
770,0.0020383630142507
771,0.000102859193794945
772,0.000011162466775099
773,5.7092997297571e-6
774,4.12648656906027e-6
775,3.30944099893854e-6
776,2.84344906865722e-6
777,2.45153196354946e-6
778,2.14462066662584e-6
779,1.95008136473292e-6
780,1.81034909086767e-6
781,1.78295261027803e-6
782,1.8021320462622e-6
783,1.91446627679528e-6
784,2.119967806374e-6
785,2.43784415722373e-6
786,2.82976189619064e-6
787,3.22174041935727e-6
788,3.56717079354185e-6
789,3.83861694628908e-6
790,4.129291878425e-6
791,4.40079983748121e-6
792,4.65313390554866e-6
793,4.87806584120456e-6
794,5.06460391702497e-6
795,5.23194716657147e-6
796,5.38009154870316e-6
797,5.54745495269158e-6
798,5.75048859394142e-6
799,6.00019001588724e-6
800,6.23069857020879e-6
801,6.5078881992367e-6
802,6.82077926668369e-6
803,7.1337063309486e-6
804,7.50157611381605e-6
805,7.89972332163961e-6
806,8.32262005489284e-6
807,8.784052298113e-6
808,9.29773260443216e-6
809,9.85822910364057e-6
810,0.0000104545597282443
811,0.0000111252512559316
812,0.00001185934150403
813,0.0000126871647407177
814,0.000013377581244434
815,0.0000145555038548815
816,0.0000156347342187977
817,0.0000167970320742708
818,0.000018034245974054
819,0.000019365790754877
820,0.0000207642199406018
821,0.0000222848436408309
822,0.0000239361418716328
823,0.0000257514603672519
824,0.0000277367398681747
825,0.0000298812533476052
826,0.000032224194321031
827,0.0000347798543094383
828,0.0000375877194141398
829,0.0000406568804695656
830,0.0000439827306077469
831,0.0000476302647914306
832,0.0000515812192524474
833,0.0000559123776305392
834,0.0000605782035895772
835,0.0000656226828864005
836,0.000071236004301458
837,0.0000775903430248513
838,0.0000848910357602128
839,0.0000931683832052547
840,0.000102471503541313
841,0.000112839386570012
842,0.000124410284585908
843,0.000137274170605207
844,0.000151478771571495
845,0.000166998592140511
846,0.000183963709093853
847,0.000202491601043067
848,0.000222713767380084
849,0.000244610390509019
850,0.000268239708787836
851,0.000293746032545236
852,0.000321296697914879
853,0.000351050592141297
854,0.000383028545324761
855,0.000417146281698817
856,0.000453472883756117
857,0.000492133625797447
858,0.000533183777276404
859,0.000576649812551912
860,0.000622406281686916
861,0.000670363840828245
862,0.000720444155058979
863,0.000772513984990552
864,0.000826273769376049
865,0.000881969203090767
866,0.00093923052756152
867,0.000997517177221566
868,0.00105638212956051
869,0.00111618975381645
870,0.00117735873885523
871,0.00123980583789237
872,0.0013036404706109
873,0.00136911299103299
874,0.00143691138603368
875,0.00150858112641626
876,0.00158577221712877
877,0.00167029774939133
878,0.00176386596239917
879,0.00186790198692148
880,0.00198313177952538
881,0.000125571773345522
882,0.0000117848073753145
883,6.42018621978687e-6
884,4.55434298228813e-6
885,3.71518852673462e-6
886,3.33684552565794e-6
887,2.99145566910193e-6
888,2.7338152911151e-6
889,2.54745259987934e-6
890,2.43235244831778e-6
891,2.41590799469636e-6
892,2.48167248064936e-6
893,2.63513819731981e-6
894,2.92564805634952e-6
895,3.32583376340194e-6
896,3.80832665947245e-6
897,4.30736065242684e-6
898,4.75712501770777e-6
899,5.1685653904421e-6
900,5.59103903503505e-6
901,6.00810417147507e-6
902,6.35388079424727e-6
903,6.64481284801129e-6
904,6.82598858098724e-6
905,6.90835927294394e-6
906,6.95231276047722e-6
907,7.02371803261279e-6
908,7.16100017146264e-6
909,7.36967334929214e-6
910,7.6167934206025e-6
911,7.90787759435584e-6
912,8.24840763051868e-6
913,8.66039858247569e-6
914,9.13837144072851e-6
915,9.66039829891694e-6
916,0.0000102759520828096
917,0.0000109576066221285
918,0.0000117329066234722
919,0.0000126019312113088
920,0.0000135702925888731
921,0.0000146325707415604
922,0.0000158219398485165
923,0.0000171440443094516
924,0.000018604610031619
925,0.0000202093957095592
926,0.0000219531140468685
927,0.0000238360300557623
928,0.0000258805191398685
929,0.0000280814430150319
930,0.0000304281155831833
931,0.0000329541290996552
932,0.0000357043698546865
933,0.0000387017031416763
934,0.0000419914319799102
935,0.0000455300557953992
936,0.0000492962581405807
937,0.0000533077340915595
938,0.0000575487680875762
939,0.0000619812222895982
940,0.0000666397024615857
941,0.0000715927903020689
942,0.000076892735662666
943,0.0000825979725697056
944,0.0000886828008945387
945,0.0000951668321671284
946,0.000102206289959248
947,0.000109936482078903
948,0.000118511831923309
949,0.000127333471590129
950,0.000138179346199548
951,0.000149498005596252
952,0.000162060668740496
953,0.000176076959365302
954,0.000191604626555642
955,0.000208580934842519
956,0.000227098036392876
957,0.000247192774818957
958,0.000268875065715453
959,0.000292061525157017
960,0.000316722726571748
961,0.0003432615714458
962,0.000372029514570628
963,0.000403382398301381
964,0.000437627560110248
965,0.000474558014737043
966,0.000513791454442308
967,0.000554987455609002
968,0.000597760069986563
969,0.000641924677846218
970,0.00068764700421095
971,0.000734941586586381
972,0.000783869044145409
973,0.000834399265987549
974,0.000887131989350727
975,0.000941743199292254
976,0.00099800557979201
977,0.00105573533918456
978,0.00111485090914099
979,0.00117584135194753
980,0.00123938709798228
981,0.00130572782511415
982,0.00137518720197174
983,0.00144798307490188
984,0.00152460895595998
985,0.00160565299140112
986,0.00169116254230823
987,0.00178049624123494
988,0.00187181751179503
989,0.0019620306129909
990,0.00205533198898452
991,0.0000984446264968486
992,0.00001040964525502
993,5.38289322750183e-6
994,3.9126455113797e-6
995,3.13402909771491e-6
996,2.69546749969366e-6
997,2.32822941749655e-6
998,2.03776915425617e-6
999,1.8514556148504e-6
1000,1.71994622436587e-6
1001,1.69255064833404e-6
1002,1.7089901648919e-6
1003,1.81310244411886e-6
1004,2.00489867392038e-6
1005,2.30084338440014e-6
1006,2.66808075681289e-6
1007,3.03537273625301e-6
1008,3.35885456001276e-6
1009,3.611094327445e-6
1010,3.87981688519126e-6
1011,4.13211158837665e-6
1012,4.36797250746289e-6
1013,4.57643167485823e-6
1014,4.75198244659797e-6
1015,4.91108113721363e-6
1016,5.05372428292034e-6
1017,5.21284150314403e-6
1018,5.41036582555367e-6
1019,5.65180880135522e-6
1020,5.87680266925271e-6
1021,6.14572768395108e-6
1022,6.45309093797744e-6
1023,6.76048896978756e-6
1024,7.12282090712669e-6
1025,7.50719197316576e-6
1026,7.92453888801649e-6
1027,8.37492393702868e-6
1028,8.8857819814572e-6
1029,9.44070203930159e-6
1030,0.0000100341950974912
1031,0.0000106992890699378
1032,0.000011430517108094
1033,0.0000122499642248374
1034,0.000012959517291665
1035,0.0000140987504544075
1036,0.0000151612908440084
1037,0.0000163068711772256
1038,0.0000175245860891824
1039,0.0000188310864023601
1040,0.0000201989212708472
1041,0.0000216833786930452
1042,0.0000232956828167519
1043,0.0000250802049004449
1044,0.0000270263166227398
1045,0.0000291287996673157
1046,0.0000314212887133746
1047,0.0000339318872140479
1048,0.0000366945281239188
1049,0.0000397210615630802
1050,0.0000429957659894572
1051,0.0000465863501300607
1052,0.0000504773018682381
1053,0.0000547425510147672
1054,0.0000593113834171154
1055,0.0000642135897128852
1056,0.0000696642001393615
1057,0.0000758631641178586
1058,0.0000830353175153737
1059,0.0000911997153557866
1060,0.000100371457398915
1061,0.00011058918703289
1062,0.000121984962161972
1063,0.000134653895268373
1064,0.000148614335072812
1065,0.000163833982075259
1066,0.000180467694029426
1067,0.000198652303125917
1068,0.000218541988618831
1069,0.000240107750446728
1070,0.000263383283531901
1071,0.000288514553096435
1072,0.000315685711764814
1073,0.000345066878084588
1074,0.000376640971349304
1075,0.000410322199331052
1076,0.000446251145192572
1077,0.00048461201438162
1078,0.000525529442133474
1079,0.000569080877849962
1080,0.000615131990254307
1081,0.000663598559490763
1082,0.000714401404144861
1083,0.000767414273995372
1084,0.000822540908009838
1085,0.000880056210668608
1086,0.000939500661988615
1087,0.0010002420973655
1088,0.00106172653742677
1089,0.00112441707056775
1090,0.00118884743540837
1091,0.001254753171207
1092,0.00132202844951918
1093,0.00139064711157187
1094,0.0014610457604359
1095,0.00153468209432025
1096,0.0016131670863833
1097,0.00169826994898698
1098,0.00179169064089373
1099,0.00189478650027895
1100,0.00200806833702956
1101,0.000120139459345588
1102,0.0000109354260188492
1103,6.04427171153297e-6
1104,4.31577420290867e-6
1105,3.53425696649489e-6
1106,3.17786575901308e-6
1107,2.84893920783664e-6
1108,2.60227348608997e-6
1109,2.42414018088483e-6
1110,2.31452529871265e-6
1111,2.30082158736146e-6
1112,2.36932341485985e-6
1113,2.52004257459389e-6
1114,2.80779967609535e-6
1115,3.20522721716096e-6
1116,3.68495744036716e-6
1117,4.1784851278807e-6
1118,4.61725895020357e-6
1119,5.01496465299174e-6
1120,5.42644208089023e-6
1121,5.82427753023328e-6
1122,6.15356797559317e-6
1123,6.42801423177095e-6
1124,6.59271021553293e-6
1125,6.66135245883018e-6
1126,6.68883618177599e-6
1127,6.74376855227219e-6
1128,6.86731442635758e-6
1129,7.05949747437778e-6
1130,7.29286534134339e-6
1131,7.56744445755231e-6
1132,7.89695048506265e-6
1133,8.29515952563756e-6
1134,8.76208358414643e-6
1135,9.27030490570409e-6
1136,9.87478158256877e-6
1137,0.0000105480921958206
1138,0.0000113177786726135
1139,0.0000121839218492576
1140,0.0000131466341596468
1141,0.0000142059962607688
1142,0.0000153896743374559
1143,0.000016711570040568
1144,0.0000181719050249471
1145,0.0000197709225268105
1146,0.0000215088435568327
1147,0.0000233859321946407
1148,0.0000254300850981902
1149,0.0000276278816269163
1150,0.0000299658627712607
1151,0.0000324859095543224
1152,0.0000352301341495407
1153,0.0000382269480605646
1154,0.0000415188854045953
1155,0.0000450652465939156
1156,0.0000488391691742739
1157,0.000052855556528214
1158,0.0000571014798346624
1159,0.0000615360090543638
1160,0.0000661881223950359
1161,0.0000711291548839383
1162,0.0000764169425579864
